client_id,client_yr_tenure,client_mo_tenure,client_age,gender,num_accts,balance,calls_6m,logins_6m,age_group
1464247,19,235,43,Unknown,2,203834.93,6,9,40-64
7706200,14,179,35,Male,3,72846.23,0,3,25-39
3218552,8,105,28,Female,2,27521.24,5,8,25-39
4329001,7,95,65,Unknown,2,42663.58,2,5,65+
5681515,9,114,73,Male,2,168241.84999999998,1,4,65+
2037145,13,157,57,Female,4,532954.31,5,8,40-64
1449950,21,262,66,Female,2,149125.59999999998,2,5,65+
6071571,21,255,55,Female,2,45615.56,3,6,40-64
7678847,19,232,69,Female,3,502211.1,1,4,65+
1390327,18,221,52,Female,4,499835.63,3,6,40-64
6119952,16,203,60,Male,3,65322.03,6,9,40-64
4740341,25,311,61,Unknown,2,23851.8,4,7,40-64
879641,5,67,31,Unknown,3,84481.23,3,6,25-39
7944052,6,73,46,Unknown,3,260319.94,5,8,40-64
9583148,14,171,68,Female,3,545184.29,5,8,65+
647081,9,117,28,Male,2,43312.71,2,5,25-39
6717348,6,74,25,Unknown,3,55632.33,6,9,25-39
9928734,13,167,72,Female,2,37954.85,2,5,65+
2683922,6,78,60,Unknown,3,546668.25,6,9,40-64
6254145,11,141,23,Male,2,25747.41,1,4,18-24
4255527,11,133,51,Female,2,69684.67,3,6,40-64
6134030,13,165,32,Unknown,4,109266.23,1,4,25-39
3991922,8,96,68,Unknown,2,162090.26,6,9,65+
4252852,11,132,71,Male,2,75880.01,1,4,65+
8207876,10,122,44,Male,2,28185.24,4,7,40-64
9215294,8,105,52,Female,2,89334.45,5,8,40-64
8626524,26,322,38,Male,2,61926.73,1,4,25-39
1754960,14,179,55,Male,2,130067.58,0,3,40-64
5640255,12,146,43,Male,2,104509.82,4,7,40-64
2268205,35,424,29,Female,2,54840.92999999999,1,4,25-39
5256443,15,181,52,Female,2,63319.02,1,4,40-64
3875272,9,110,47,Unknown,3,84604.70999999999,6,9,40-64
7350373,6,72,46,Male,3,790818.63,4,7,40-64
4739615,13,163,60,Male,2,109041.41,1,4,40-64
1898889,12,153,72,Male,2,456940.09,0,4,65+
816165,7,94,29,Unknown,2,32550.96,6,9,25-39
3401302,5,68,32,Unknown,2,103696.49,4,7,25-39
8456219,17,207,42,Female,3,247484.36,0,3,40-64
700142,15,191,33,Male,2,36032.869999999995,5,8,25-39
3544228,9,117,70,Female,2,33105.34,3,6,65+
4318822,5,70,25,Unknown,2,39274.35,6,9,25-39
4079997,7,94,60,Unknown,2,85616.26999999999,3,6,40-64
7422979,7,89,63,Unknown,3,162462.02000000002,2,5,40-64
590187,30,371,53,Female,2,27841.269999999997,0,3,40-64
7781235,4,58,34,Unknown,2,32615.37,1,4,25-39
4876761,11,133,44,Male,2,36054.57,4,7,40-64
525973,14,173,32,Male,3,364442.73,5,8,25-39
1737376,4,56,65,Female,2,208368.21,1,4,65+
2946784,24,288,45,Male,2,117145.19,5,8,40-64
7095807,23,286,48,Female,2,150244.61,2,5,40-64
6608139,22,271,45,Female,3,83018.92,6,9,40-64
1341459,22,266,73,Female,2,79106.70999999999,2,5,65+
2954633,22,265,67,Unknown,2,224554.52999999997,6,9,65+
1501990,21,252,62,Male,4,172038.93,1,4,40-64
8728746,20,250,47,Female,2,44284.38,6,9,40-64
9038354,19,237,58,Female,2,95121.68,1,4,40-64
1952462,16,195,49,Female,2,96975.93,5,8,40-64
9461656,5,66,39,Female,3,69353.98999999999,5,8,40-64
3958774,7,85,31,Unknown,2,54615.28999999999,2,5,25-39
5549100,4,59,26,Unknown,2,56229.63,0,3,25-39
3476918,12,155,60,Female,2,35055.59,0,3,40-64
2042907,12,152,31,Female,2,32554.4,1,4,25-39
5234998,14,177,48,Male,2,30748.65,2,5,40-64
3164932,6,72,23,Unknown,2,53339.44,4,7,18-24
3084509,4,58,29,Unknown,2,44135.53,1,4,25-39
3329377,7,85,27,Unknown,2,41720.55,4,7,25-39
5900870,7,87,21,Unknown,2,47328.05,1,4,18-24
2483614,4,59,35,Unknown,2,105677.1,3,6,25-39
9116627,12,151,54,Female,2,66995.73999999999,2,5,40-64
1519690,5,64,25,Unknown,3,129778.73,6,9,25-39
4065052,13,157,54,Female,2,72868.76,1,4,40-64
2828273,5,61,64,Female,2,540637.0,2,5,40-64
2178793,9,111,59,Female,2,42228.17999999999,5,8,40-64
9802022,10,130,76,Male,2,44589.11,6,9,65+
5408776,12,145,53,Male,2,98132.64,5,8,40-64
8178255,15,185,58,Female,2,53006.7,1,4,40-64
6894922,7,87,46,Unknown,2,101875.59,0,3,40-64
208505,28,344,47,Male,3,169379.89,6,9,40-64
8560779,4,59,32,Unknown,2,47440.3,6,9,25-39
5238327,6,81,30,Unknown,4,66194.2,3,6,25-39
3329380,6,82,55,Unknown,2,169010.90999999997,5,8,40-64
9509446,15,190,60,Female,2,128424.24,0,3,40-64
8536834,6,81,47,Unknown,2,48981.5,6,9,40-64
713054,5,69,33,Unknown,2,99116.77,2,5,25-39
7763377,16,192,40,Female,2,290733.45999999996,0,3,40-64
9010548,25,301,68,Male,2,226089.11,3,6,65+
2873671,23,280,50,Male,2,83058.01,6,9,40-64
8124532,22,268,56,Male,2,296759.58999999997,6,9,40-64
6526572,26,319,69,Female,2,286640.8,1,4,65+
4722457,8,104,43,Female,2,62044.96,3,6,40-64
1286936,26,316,55,Male,3,216462.76,3,7,40-64
8761045,5,66,25,Unknown,2,39872.13,1,4,25-39
1398387,13,157,26,Female,3,36573.75,6,9,25-39
9117206,16,203,53,Male,2,31893.519999999997,3,6,40-64
7058753,6,78,31,Unknown,2,40154.6,6,9,25-39
5287861,13,163,53,Male,2,480073.8,6,9,40-64
2127474,15,191,59,Male,2,338011.95999999996,4,7,40-64
4278574,15,184,62,Male,2,165100.16999999998,6,9,40-64
63955,14,173,19,Male,2,69302.67,6,9,18-24
4683202,33,402,66,Female,2,46157.27,5,8,65+
3957252,5,70,64,Unknown,2,56652.259999999995,1,4,40-64
8758402,5,69,55,Male,3,330647.64999999997,6,9,40-64
7586604,4,59,40,Unknown,2,46902.8,0,3,40-64
6306354,9,117,30,Male,2,38437.8,1,4,25-39
5264326,16,202,38,Female,2,273255.17,1,5,25-39
4805390,7,91,29,Unknown,2,35199.259999999995,2,5,25-39
4552746,16,195,43,Female,4,72250.47,6,9,40-64
4628302,16,198,38,Female,2,119671.27,1,4,25-39
4837555,11,133,52,Female,3,47338.6,4,7,40-64
8002672,13,166,63,Male,2,115842.05,5,8,40-64
8769982,18,227,55,Female,2,31622.26,3,6,40-64
617080,8,107,26,Male,3,53070.46,3,6,25-39
1938691,33,407,29,Female,5,154505.8,5,8,25-39
1697535,22,268,25,Female,2,26291.659999999996,2,5,25-39
1291265,6,82,33,Unknown,2,53893.48,3,6,25-39
4924852,5,71,40,Unknown,4,127133.93,4,7,40-64
9365607,4,59,24,Unknown,2,36154.36,1,4,25-39
3618704,7,89,56,Unknown,2,84843.88,3,6,40-64
8984094,4,56,25,Unknown,3,41933.28999999999,4,7,25-39
4096581,13,166,51,Female,2,67463.28,3,6,40-64
2010876,13,161,26,Unknown,2,33441.95,0,3,25-39
5137288,27,334,44,Male,3,472416.38,6,9,40-64
9557333,10,124,66,Male,2,797232.29,4,7,65+
3582221,5,60,28,Unknown,2,24801.16,4,7,25-39
4601508,6,77,77,Unknown,2,64192.5,3,6,65+
4456845,5,64,26,Unknown,2,32234.589999999997,6,9,25-39
5171271,8,98,28,Unknown,2,29298.48,0,3,25-39
3751935,11,142,29,Unknown,3,310566.57,6,9,25-39
2465243,12,151,37,Unknown,3,123964.46,6,9,25-39
3326527,4,58,43,Unknown,2,125944.97,1,4,40-64
3023902,13,160,38,Female,2,40003.67,0,3,25-39
9695841,14,178,31,Male,2,45011.17999999999,3,6,25-39
6796201,5,63,54,Male,2,94273.8,2,6,40-64
9524089,15,190,66,Female,2,94401.76,1,4,65+
9661060,8,98,25,Female,2,74075.07,4,7,25-39
7382317,10,125,70,Male,2,205953.19,2,5,65+
7094844,24,289,75,Male,3,384042.73,5,8,65+
3169738,22,267,31,Female,2,28323.339999999997,2,5,25-39
6961361,21,255,72,Female,2,29405.4,6,9,65+
7337867,20,250,64,Unknown,2,27724.699999999997,0,3,40-64
1136850,19,230,77,Male,2,59909.64,3,7,65+
5838845,17,207,53,Male,3,339632.82,4,7,40-64
1674058,6,78,32,Unknown,2,29944.5,1,4,25-39
8365592,12,155,37,Female,2,80857.54000000001,0,3,25-39
9068935,10,129,53,Female,3,46281.45,6,9,40-64
3685140,16,193,46,Male,2,194515.54,6,9,40-64
1810978,10,123,28,Female,2,81821.73,1,5,25-39
5095604,6,82,28,Unknown,2,45341.899999999994,5,8,25-39
3739799,33,403,60,Female,2,69071.76999999999,4,7,40-64
8634098,15,190,51,Male,3,492448.73,1,4,40-64
4890143,6,83,58,Unknown,2,35184.1,4,7,40-64
434941,7,93,57,Unknown,2,43389.34,2,5,40-64
506107,15,187,35,Male,2,36568.33,1,4,25-39
7997224,13,157,78,Female,3,105522.87,6,9,65+
8080881,13,164,35,Male,2,171953.96999999997,6,9,25-39
9159465,17,212,60,Male,2,23890.76,6,9,40-64
9596904,8,104,33,Female,2,48593.8,6,9,25-39
373863,14,168,49,Male,2,66810.36,3,6,40-64
1932408,5,71,46,Unknown,2,43499.009999999995,1,4,40-64
1667380,11,143,45,Male,2,347068.20999999996,1,4,40-64
4889141,5,66,21,Unknown,2,52761.82,0,3,18-24
8550819,11,141,50,Unknown,3,54991.5,3,6,40-64
228868,6,78,22,Unknown,2,34753.0,1,4,18-24
2250020,14,173,60,Male,3,128221.16,5,8,40-64
7038636,8,96,49,Unknown,2,32929.13,4,7,40-64
9910098,9,115,72,Female,2,71728.98,2,5,65+
7716820,5,70,39,Male,2,56989.52,6,9,40-64
221734,5,70,56,Unknown,2,115451.25,5,8,40-64
136237,12,145,51,Male,3,285189.97,2,5,40-64
1933735,5,71,27,Unknown,2,41537.82,6,9,25-39
1421934,6,82,72,Unknown,2,114044.77,0,3,65+
9328852,16,192,38,Male,2,36993.18,0,3,25-39
2515513,15,183,67,Female,2,41971.5,3,6,65+
6752359,6,73,37,Unknown,2,61955.05,4,7,25-39
4213460,4,58,24,Unknown,2,41293.86,1,4,25-39
4171954,12,155,76,Male,2,191537.4,4,7,65+
284648,6,81,24,Unknown,2,77601.98,6,9,25-39
6351080,5,67,65,Unknown,2,130180.24,2,5,65+
2834996,13,166,65,Male,2,263142.89,6,9,65+
7728334,29,356,73,Male,3,437192.64,6,9,65+
4885016,5,67,27,Unknown,2,27987.909999999996,1,4,25-39
4009910,4,54,18,Unknown,2,27237.06,3,6,18-24
510941,4,59,31,Unknown,2,53278.63,2,5,25-39
6926480,18,223,40,Unknown,3,28001.82,5,8,40-64
6549914,9,110,36,Male,3,92761.75,6,9,25-39
2785619,6,73,58,Unknown,2,36235.68,1,4,40-64
2073037,13,167,61,Unknown,2,66247.1,1,4,40-64
120660,9,110,72,Male,3,965677.89,3,6,65+
4075714,15,189,64,Unknown,2,48218.96,4,7,40-64
2685663,8,100,62,Unknown,2,344373.3,1,4,40-64
5091858,5,71,65,Male,3,180439.37,6,9,65+
3211558,7,93,64,Unknown,2,1326390.0799999998,2,5,40-64
7335609,10,124,78,Male,2,58830.97,6,9,65+
4986152,9,109,45,Female,2,67172.97,1,4,40-64
4785260,7,87,54,Unknown,3,85690.19,0,3,40-64
5579616,15,184,63,Female,2,94247.44,3,6,40-64
7946939,24,299,60,Female,3,250000.61,6,9,40-64
3063284,23,276,64,Female,2,66602.79000000001,2,5,40-64
5286362,21,260,50,Female,2,62076.08,0,3,40-64
3689198,21,253,20,Male,3,99863.15,3,6,18-24
4288178,19,237,71,Female,2,90047.34999999999,4,7,65+
6300261,17,205,51,Female,2,26848.32,0,3,40-64
4273312,13,167,62,Male,2,40743.41,0,3,40-64
3530964,5,69,35,Unknown,2,57620.66,6,9,25-39
6347403,9,109,43,Female,2,32783.5,3,6,40-64
3769420,8,98,61,Unknown,2,167694.96999999997,5,8,40-64
6318532,9,111,29,Male,2,78359.11,5,8,25-39
8959766,6,80,23,Unknown,2,33745.49,0,3,18-24
1240983,7,95,25,Unknown,2,35183.399999999994,1,4,25-39
4632248,11,143,45,Male,2,62142.24,1,4,40-64
7609773,14,176,64,Female,2,108639.02,2,5,40-64
1122853,4,58,21,Unknown,2,47000.73,1,4,18-24
9266799,8,103,59,Unknown,3,89185.91,0,3,40-64
3950294,4,52,40,Female,2,25397.109999999997,1,4,40-64
5426762,5,70,61,Unknown,2,39881.07,1,4,40-64
5160147,13,167,64,Female,2,43661.42999999999,0,3,40-64
3089314,12,150,31,Female,2,150338.78999999998,5,8,25-39
6166024,4,59,18,Unknown,2,47136.69,1,4,18-24
6098439,16,194,48,Male,2,61491.29,3,6,40-64
193457,5,60,61,Unknown,2,54614.759999999995,6,9,40-64
7199337,11,142,53,Female,2,84032.59,6,9,40-64
7730418,6,73,25,Unknown,2,292946.26,6,9,25-39
9981755,5,60,22,Unknown,2,36459.869999999995,2,5,18-24
7960094,13,158,73,Male,2,122975.81,6,9,65+
2820987,26,316,68,Male,3,30404.949999999997,1,4,65+
8325169,6,82,53,Female,2,69945.1,3,7,40-64
9582430,7,86,57,Unknown,3,171578.74,2,5,40-64
5200295,5,71,76,Unknown,2,336542.54,1,4,65+
3032845,15,180,42,Male,2,120639.74,5,8,40-64
279718,8,98,62,Unknown,2,214941.24,0,3,40-64
6630645,14,177,73,Male,2,1776563.5599999998,6,9,65+
2737360,4,59,62,Unknown,2,47393.13,2,5,40-64
4431741,9,118,30,Male,3,38763.33,6,9,25-39
7458927,6,82,65,Unknown,2,48162.1,6,9,65+
5587154,5,70,30,Unknown,3,77177.51,6,9,25-39
9836487,15,191,53,Female,2,161273.89,2,5,40-64
151250,23,284,57,Male,2,1083331.0,5,8,40-64
3960280,23,279,80,Female,2,101944.59,6,9,65+
8655864,23,276,44,Male,3,60827.619999999995,3,6,40-64
1815682,22,265,25,Male,2,23806.89,0,3,25-39
9070746,21,253,43,Female,2,155339.66999999998,4,7,40-64
3306755,20,241,59,Female,2,93334.51,6,9,40-64
6076924,18,225,59,Male,4,4024657.4,2,6,40-64
6886577,18,223,33,Male,2,58641.07,5,8,25-39
9234138,14,169,52,Male,2,26148.699999999997,5,8,40-64
3634458,13,167,59,Female,2,60865.6,6,9,40-64
1756474,34,417,63,Male,3,678170.7100000001,6,9,40-64
8794498,9,108,67,Female,2,34197.53,4,7,65+
9687519,14,169,33,Male,2,26916.83,6,9,25-39
6712257,9,110,36,Male,2,48721.28,0,3,25-39
9734276,10,130,39,Female,2,80707.33,0,3,40-64
6085850,10,121,50,Female,2,30964.01,5,8,40-64
8673673,11,143,61,Unknown,3,48515.91,3,6,40-64
9985826,5,70,38,Unknown,2,58412.13,0,3,25-39
5853771,6,80,53,Unknown,2,308795.26999999996,1,4,40-64
7305195,12,145,54,Male,2,344362.39999999997,6,9,40-64
4939035,8,106,55,Male,2,239313.40999999997,4,7,40-64
8095595,12,145,36,Male,4,122921.84,5,8,25-39
6571458,6,75,53,Unknown,4,102268.51,4,7,40-64
882086,5,69,40,Male,3,101939.37,5,8,40-64
5733434,26,314,53,Male,3,151201.07,6,9,40-64
3112808,13,156,32,Female,2,28048.47,0,3,25-39
9171194,8,107,53,Female,4,166128.3,5,8,40-64
214667,6,76,35,Unknown,2,25515.62,6,9,25-39
489091,12,147,35,Male,2,102628.13,6,9,25-39
3664764,26,316,53,Female,2,118966.71,3,6,40-64
1106355,4,59,28,Male,2,53513.28999999999,5,8,25-39
4868834,13,161,56,Female,2,63284.64,0,3,40-64
2808651,5,71,55,Female,3,277151.48,1,4,40-64
1895911,9,118,74,Female,2,445945.7,0,5,65+
2521236,6,83,51,Unknown,4,1219766.94,5,8,40-64
2976498,5,70,50,Female,2,80407.04000000001,2,5,40-64
559937,5,70,52,Unknown,2,57173.7,6,9,40-64
4373465,10,124,24,Female,2,37000.08,1,4,25-39
8564445,27,335,68,Unknown,2,74953.44,6,9,65+
4860123,16,193,50,Female,2,55523.63,2,5,40-64
7592127,15,191,38,Female,3,98600.94,1,4,25-39
8295352,6,79,31,Unknown,2,50653.25,5,8,25-39
3535380,11,138,55,Female,2,48401.09,1,4,40-64
3162457,12,151,67,Male,2,377399.54,1,4,65+
3475041,24,293,48,Female,2,47210.53,2,5,40-64
4555558,17,215,58,Female,2,132281.55,1,4,40-64
4292879,8,106,33,Female,3,53716.75,0,3,25-39
4233509,6,83,54,Unknown,2,26867.33,1,4,40-64
9247791,11,143,44,Female,3,104124.51,6,9,40-64
6623768,5,71,56,Unknown,2,59767.64,1,4,40-64
9602769,6,76,43,Unknown,2,48612.25,0,3,40-64
2773719,5,66,18,Unknown,3,26450.71,1,4,18-24
1620010,9,110,35,Female,2,90111.57,1,4,25-39
2917969,34,419,63,Female,2,54343.649999999994,2,5,40-64
2249509,12,154,32,Female,2,64598.56,0,3,25-39
5963880,15,189,34,Female,2,36044.02,2,5,25-39
5985130,12,147,36,Female,2,64424.14,5,8,25-39
2976361,12,149,62,Female,2,69201.01,5,8,40-64
5921654,24,292,47,Female,2,59257.52,6,9,40-64
6438491,23,287,47,Female,2,68238.01,2,5,40-64
279675,23,280,66,Female,2,55646.28,5,8,65+
1278172,21,259,64,Male,3,210229.6,6,9,40-64
8721784,25,301,25,Female,2,167648.65999999997,2,5,25-39
7396239,20,248,60,Female,2,26232.43,1,4,40-64
5882333,20,240,38,Male,2,48631.8,0,3,25-39
9927328,18,220,31,Male,3,200902.95,6,9,25-39
9395104,9,114,62,Female,2,259861.62,4,7,40-64
9664834,6,74,22,Unknown,2,31124.82,1,4,18-24
6881753,8,97,80,Unknown,3,97173.3,2,5,65+
5566584,4,57,42,Unknown,2,31898.409999999996,1,4,40-64
6137114,22,268,52,Unknown,2,27106.67,2,5,40-64
1998232,15,188,54,Male,2,161679.96999999997,1,4,40-64
9073626,7,94,70,Unknown,2,51037.55,3,6,65+
1470498,5,69,35,Unknown,2,51810.28999999999,5,8,25-39
3843351,5,70,26,Unknown,3,93544.71,5,8,25-39
1638498,9,112,32,Male,2,33157.02,1,4,25-39
5282774,16,198,39,Male,3,463605.2,6,9,40-64
8717609,13,157,61,Male,2,326300.66,5,8,40-64
4893834,6,74,57,Male,3,892844.4,4,7,40-64
2269974,14,173,26,Female,2,29630.6,1,4,25-39
9349682,9,118,65,Female,2,47510.97,5,8,65+
3502276,6,82,57,Female,2,162240.76,4,7,40-64
9498438,8,100,33,Unknown,2,81412.61,1,4,25-39
2854923,27,334,55,Female,2,352627.02999999997,5,8,40-64
2055445,8,100,74,Unknown,2,852287.4600000001,6,9,65+
7404872,16,192,71,Male,2,710695.63,3,6,65+
2543929,9,109,55,Male,2,28026.9,1,4,40-64
6541007,5,67,42,Unknown,2,45044.78999999999,3,6,40-64
6347479,15,190,52,Male,2,97133.14,6,9,40-64
1149058,11,140,56,Male,3,37352.64,6,9,40-64
9044675,14,176,52,Male,2,99035.27,6,9,40-64
4327140,10,120,57,Male,2,35231.72,2,5,40-64
9974892,6,72,23,Female,2,39704.6,4,7,18-24
666453,6,72,39,Unknown,2,38700.34,4,7,40-64
7796867,28,347,65,Male,2,404203.76,4,7,65+
3222318,15,191,34,Male,2,155012.09000000003,0,3,25-39
762966,8,103,43,Female,2,28801.109999999997,1,4,40-64
8175396,5,71,28,Unknown,3,36671.52,4,7,25-39
7014572,7,86,68,Unknown,2,91190.62,1,4,65+
3332034,9,111,42,Female,2,26923.55,0,3,40-64
6255097,7,89,54,Unknown,2,64737.22,2,5,40-64
3203744,8,99,29,Unknown,2,39332.97,0,3,25-39
2711885,13,160,65,Female,2,69055.92,2,5,65+
4394565,5,66,25,Unknown,2,52328.78999999999,6,9,25-39
537221,9,118,65,Male,2,76515.89,5,8,65+
5590820,13,158,27,Male,2,45859.46,2,5,25-39
2715028,12,154,46,Male,2,30410.379999999997,0,3,40-64
728244,8,99,43,Unknown,2,43686.44,5,8,40-64
9683046,6,75,43,Unknown,2,227599.83,6,9,40-64
9918012,5,65,47,Unknown,2,80238.31,6,9,40-64
6546338,9,118,34,Female,3,39822.71,2,5,25-39
7845538,11,142,34,Unknown,3,39042.98,4,7,25-39
4550754,15,180,37,Female,2,35871.43,1,4,25-39
6681352,15,180,42,Male,2,29822.14,6,9,40-64
6737992,14,173,33,Male,2,116917.84,6,9,25-39
1153172,8,102,57,Unknown,3,152218.24,2,5,40-64
6043021,6,82,37,Unknown,2,27690.659999999996,2,5,25-39
5822562,23,287,47,Female,4,96456.14,2,6,40-64
510867,22,272,67,Male,2,49930.009999999995,4,7,65+
309851,21,263,63,Male,2,254247.1,6,9,40-64
2679854,21,260,67,Male,3,179596.81,2,5,65+
6313310,21,257,45,Female,3,270438.73,0,3,40-64
8993516,20,250,67,Male,2,96710.06,6,9,65+
2156661,21,259,53,Female,4,383673.36,6,9,40-64
9216762,17,208,66,Female,2,95682.91,4,7,65+
6696501,16,197,74,Female,2,81343.68,2,5,65+
4397711,5,67,20,Unknown,2,47905.41,1,4,18-24
4891184,34,418,51,Female,2,81148.34,6,9,40-64
8997426,14,178,43,Female,3,83228.66,1,4,40-64
5827429,16,195,35,Male,3,113158.54,6,9,25-39
5556877,4,56,27,Unknown,3,100334.03,2,5,25-39
9054288,14,170,75,Male,2,66653.63,1,4,65+
4279620,14,174,37,Female,2,85397.16,2,5,25-39
8495717,4,55,35,Unknown,2,91785.81,6,9,25-39
5237672,7,95,25,Male,2,77857.61,6,9,25-39
2167470,28,337,59,Female,3,140802.31,5,9,40-64
4564157,13,167,74,Male,3,1064559.64,5,8,65+
1565481,27,335,23,Female,3,90236.41,2,5,18-24
4005341,6,78,24,Unknown,2,46883.009999999995,6,9,25-39
1371162,15,182,55,Female,3,44370.07,1,4,40-64
7423231,6,73,44,Unknown,2,35126.14,6,9,40-64
8853599,31,374,54,Male,2,961452.22,0,3,40-64
6921713,12,154,68,Male,2,71057.73999999999,6,9,65+
588254,8,107,55,Female,2,35168.78,2,5,40-64
1125696,9,113,40,Female,2,31761.1,1,4,40-64
3608710,15,189,58,Male,2,178973.24,6,9,40-64
1230381,8,107,48,Male,2,74602.20999999999,3,6,40-64
9892825,11,141,60,Female,2,166730.47999999998,0,3,40-64
3507994,36,442,71,Male,2,50100.21,1,4,65+
3188901,10,126,40,Male,2,230112.4,3,6,40-64
4850132,4,58,27,Unknown,2,32223.299999999996,0,3,25-39
2242768,16,203,55,Female,3,233829.65999999997,6,9,40-64
63377,5,66,26,Unknown,2,52217.119999999995,6,9,25-39
9883336,16,194,48,Female,2,152428.55,2,5,40-64
8762174,5,70,53,Male,2,56403.47,0,3,40-64
6836496,8,97,42,Unknown,2,51297.399999999994,3,6,40-64
4549340,5,67,23,Unknown,2,51554.84,2,5,18-24
1453213,4,58,50,Male,3,585085.4700000001,1,4,40-64
996578,11,132,65,Male,2,77815.31,0,3,65+
7418692,36,439,56,Female,2,83432.06,2,5,40-64
5398901,10,120,35,Male,2,49183.89,0,3,25-39
5545425,11,137,42,Unknown,2,27462.909999999996,1,4,40-64
3184236,12,154,40,Male,2,48003.119999999995,1,4,40-64
1660218,11,141,36,Female,2,91592.64,6,9,25-39
5951685,6,82,41,Unknown,4,92943.38,5,8,40-64
4287871,12,146,51,Male,2,47957.57,0,3,40-64
7141826,6,73,65,Unknown,2,129499.63,6,9,65+
8173417,25,311,34,Female,3,60473.92,3,6,25-39
4856668,25,300,57,Male,2,2458632.63,6,9,40-64
8313638,21,262,30,Male,4,691526.3,3,6,25-39
4053116,21,255,55,Female,2,219833.32,2,6,40-64
3076371,18,216,68,Female,2,108076.11,6,9,65+
7988348,17,212,52,Female,2,64805.619999999995,1,4,40-64
6844346,38,461,61,Male,2,218215.73,6,9,40-64
6780235,15,185,49,Female,2,102552.06,0,3,40-64
6500076,25,302,54,Male,3,1138575.74,6,9,40-64
3587187,5,60,27,Male,2,46916.08,1,4,25-39
9902742,12,152,34,Female,2,35132.44,2,5,25-39
8089106,15,183,65,Unknown,3,1042917.66,5,8,65+
3329079,7,95,26,Unknown,2,25047.73,6,9,25-39
1900411,6,81,42,Unknown,3,306365.0,3,6,40-64
1029878,6,81,49,Unknown,2,66607.93,0,3,40-64
5249882,7,94,57,Unknown,2,122491.33,2,5,40-64
7218805,4,56,22,Unknown,2,33154.49,0,3,18-24
3130496,16,193,36,Male,3,651469.99,6,9,25-39
785965,12,150,44,Male,3,126524.15,6,9,40-64
5307801,13,167,42,Female,2,102322.26,0,3,40-64
3998405,17,210,61,Male,2,30511.47,4,7,40-64
1459221,8,101,37,Unknown,2,25656.51,1,4,25-39
8165838,8,107,25,Male,2,29306.5,0,3,25-39
5934614,6,72,58,Unknown,2,116688.21,0,3,40-64
6568477,13,158,53,Male,2,193436.93,2,5,40-64
3570952,14,179,32,Male,2,32821.86,1,4,25-39
6642867,13,156,42,Female,2,71011.26,3,6,40-64
1885992,14,179,57,Male,2,216769.52,6,9,40-64
2763443,7,90,29,Unknown,2,32849.69,0,3,25-39
5672749,6,80,29,Unknown,2,27059.22,0,3,25-39
1131270,15,180,33,Female,2,29561.1,0,3,25-39
2129448,5,70,42,Unknown,2,38870.13,4,7,40-64
9388711,30,369,58,Female,2,90014.78,6,9,40-64
2726407,6,76,27,Unknown,3,36201.91,6,9,25-39
9350128,5,70,37,Unknown,3,55042.6,6,9,25-39
3011290,7,88,33,Unknown,2,40764.96,5,8,25-39
1827466,4,58,24,Unknown,2,86669.15,4,7,25-39
9063969,8,106,69,Female,2,441293.65,2,5,65+
3321469,14,168,27,Female,2,34540.659999999996,1,4,25-39
8045011,14,176,56,Female,5,177298.09000000003,2,6,40-64
1210487,6,77,43,Unknown,4,95732.78,6,9,40-64
8270818,9,109,24,Male,2,133567.83000000002,6,9,25-39
537426,12,145,29,Female,3,104350.71,6,9,25-39
5109463,12,148,54,Male,2,58691.25,1,4,40-64
5998888,5,68,57,Unknown,2,730575.91,5,8,40-64
8701931,5,70,26,Unknown,2,28472.62,0,3,25-39
2525636,21,262,40,Female,2,48960.96,6,9,40-64
6337595,5,70,56,Unknown,3,71774.48,4,7,40-64
4465770,11,136,62,Male,2,90582.71,4,7,40-64
374973,16,193,83,Female,3,95922.56,6,9,65+
6427940,8,96,43,Unknown,2,35307.99,4,7,40-64
5219381,16,194,73,Female,2,272213.75,4,7,65+
7844537,8,97,62,Unknown,2,108223.88,6,9,40-64
732198,4,57,68,Female,2,91758.18,1,5,65+
5390584,10,125,39,Female,3,101811.2,4,7,40-64
1483511,14,168,30,Unknown,2,77257.70999999999,6,9,25-39
4813183,21,253,56,Female,2,780038.76,2,5,40-64
8867575,11,143,55,Male,2,59061.24,1,4,40-64
274816,19,228,60,Female,2,173837.14,6,9,40-64
7387490,7,86,61,Unknown,2,193100.65,2,5,40-64
5900728,23,279,48,Female,2,551336.77,4,7,40-64
1931445,24,288,44,Female,3,305422.37,6,9,40-64
2248143,21,253,68,Female,2,179676.32,3,6,65+
1239722,20,244,80,Unknown,3,273434.66,5,8,65+
3902351,20,243,69,Male,2,105116.57,1,4,65+
8902145,19,239,63,Male,2,40054.64,2,5,40-64
3374318,18,225,59,Female,3,172706.02000000002,1,4,40-64
1456682,6,72,24,Unknown,2,51890.649999999994,4,7,25-39
2445884,10,124,46,Male,2,27736.99,0,3,40-64
9853329,18,216,69,Female,2,211439.92,2,5,65+
7519157,11,136,53,Male,2,43989.78999999999,2,5,40-64
5644835,6,77,74,Unknown,2,31313.55,2,5,65+
8522277,11,143,39,Male,2,33039.47,3,6,40-64
9588403,7,88,52,Female,2,23794.83,5,8,40-64
190197,15,184,71,Male,2,276065.69,6,9,65+
485005,6,82,54,Unknown,2,64645.46,1,4,40-64
6077287,18,216,48,Female,2,36340.09,1,4,40-64
